Time,Teacher-x,Teacher-y,Teacher-z,Student-x,Student-y,Student-z,Difference-x,Difference-y,Difference-z,Intensity,Angle Teacher,Angle Student,Ball-x,Ball-y,Target-x,Target-y,Score,
109.354,0.095,-0.127,-0.128,0.035,-0.081,0.087,-0.06,0.046,0.215,0.41,7.85,4.71,377,183,325,520,7,
109.372,0.099,-0.122,-0.109,0.033,-0.074,0.081,-0.066,0.048,0.189,0.362,7.85,4.71,376,183,325,520,7,
109.388,0.096,-0.122,-0.111,0.032,-0.068,0.073,-0.064,0.055,0.184,0.351,7.85,4.71,376,183,325,520,7,
109.407,0.094,-0.12,-0.112,0.031,-0.063,0.07,-0.063,0.057,0.182,0.348,7.85,4.71,375,184,325,520,7,
109.428,0.093,-0.118,-0.113,0.031,-0.062,0.066,-0.062,0.056,0.179,0.341,7.85,4.71,375,184,325,520,7,
109.447,0.095,-0.117,-0.117,0.032,-0.061,0.06,-0.063,0.056,0.177,0.339,7.85,4.71,375,185,325,520,7,
109.487,0.09,-0.113,-0.124,0.033,-0.071,0.056,-0.057,0.042,0.18,0.344,7.85,4.71,374,185,325,520,7,
109.507,0.09,-0.111,-0.127,0.034,-0.075,0.063,-0.056,0.036,0.191,0.364,7.85,4.71,374,186,325,520,7,
109.524,0.087,-0.112,-0.136,0.034,-0.069,0.062,-0.053,0.042,0.198,0.378,7.85,4.71,373,186,325,520,7,
109.547,0.085,-0.111,-0.15,0.033,-0.062,0.058,-0.053,0.049,0.208,0.397,7.85,4.71,373,186,325,520,7,
109.566,0.083,-0.114,-0.162,0.031,-0.055,0.053,-0.053,0.058,0.215,0.411,7.85,4.71,373,187,325,520,7,
109.604,0.076,-0.114,-0.188,0.03,-0.03,0.062,-0.046,0.083,0.25,0.477,8.64,5.5,372,187,325,520,7,
109.622,0.073,-0.111,-0.199,0.03,-0.019,0.058,-0.043,0.092,0.258,0.492,8.64,5.5,372,187,325,520,7,
109.65,0.067,-0.108,-0.21,0.028,0,0.046,-0.038,0.108,0.256,0.488,8.64,5.5,372,188,325,520,7,
109.668,0.062,-0.106,-0.222,0.026,0.011,0.034,-0.036,0.117,0.255,0.487,8.64,5.5,372,188,325,520,7,
109.684,0.056,-0.105,-0.229,0.023,0.016,0.025,-0.033,0.12,0.255,0.486,8.64,5.5,372,188,325,520,7,
109.698,0.05,-0.105,-0.238,0.022,0.018,0.015,-0.028,0.123,0.254,0.484,8.64,5.5,372,188,325,520,7,
109.718,0.047,-0.105,-0.244,0.021,0.022,0.002,-0.026,0.127,0.245,0.469,8.64,5.5,373,188,325,520,7,
109.737,0.047,-0.108,-0.247,0.02,0.028,-0.011,-0.027,0.136,0.236,0.451,8.64,5.5,373,188,325,520,7,
109.758,0.051,-0.108,-0.244,0.018,0.037,-0.025,-0.032,0.145,0.219,0.418,8.64,5.5,373,188,325,520,7,
109.777,0.054,-0.109,-0.241,0.014,0.046,-0.042,-0.04,0.155,0.199,0.38,8.64,5.5,373,188,325,520,7,
109.796,0.058,-0.109,-0.238,0.014,0.06,-0.054,-0.044,0.169,0.184,0.351,8.64,5.5,374,187,325,520,7,
109.818,0.062,-0.11,-0.226,0.014,0.07,-0.066,-0.048,0.18,0.16,0.344,8.64,5.5,374,187,325,520,7,
109.84,0.064,-0.111,-0.225,0.014,0.079,-0.08,-0.05,0.19,0.145,0.363,8.64,5.5,375,186,325,520,7,
109.881,0.066,-0.113,-0.223,0.019,0.102,-0.103,-0.048,0.215,0.119,0.411,8.64,5.5,375,186,325,520,7,
109.9,0.068,-0.118,-0.211,0.021,0.109,-0.113,-0.048,0.226,0.098,0.432,8.64,5.5,376,185,325,520,7,
109.919,0.071,-0.12,-0.207,0.022,0.114,-0.123,-0.049,0.234,0.084,0.447,8.64,5.5,377,184,325,520,7,
109.959,0.068,-0.124,-0.203,0.025,0.135,-0.135,-0.043,0.259,0.068,0.495,8.64,5.5,378,183,325,520,7,
109.997,0.073,-0.137,-0.188,0.028,0.167,-0.141,-0.045,0.303,0.048,0.579,9.42,6.28,379,182,325,520,7,
110.047,0.06,-0.129,-0.167,0.031,0.194,-0.155,-0.029,0.323,0.012,0.617,9.42,6.28,380,181,325,520,7,
110.067,0.057,-0.134,-0.164,0.033,0.207,-0.159,-0.024,0.341,0.004,0.651,9.42,6.28,381,180,325,520,7,
110.084,0.051,-0.131,-0.171,0.033,0.21,-0.158,-0.018,0.341,0.013,0.651,9.42,6.28,383,179,325,520,7,
110.105,0.045,-0.131,-0.186,0.033,0.215,-0.16,-0.011,0.346,0.026,0.662,9.42,6.28,384,178,325,520,7,
110.167,0.047,-0.139,-0.19,0.039,0.236,-0.165,-0.008,0.375,0.025,0.716,9.42,6.28,385,177,325,520,7,
110.188,0.047,-0.148,-0.194,0.042,0.243,-0.169,-0.005,0.39,0.025,0.745,9.42,6.28,387,176,325,520,7,
110.205,0.044,-0.144,-0.198,0.043,0.244,-0.172,0,0.388,0.026,0.742,9.42,6.28,389,175,325,520,7,
110.223,0.05,-0.155,-0.206,0.046,0.245,-0.177,-0.004,0.4,0.029,0.765,9.42,6.28,390,174,325,520,7,
110.249,0.048,-0.156,-0.21,0.049,0.249,-0.182,0.001,0.405,0.028,0.774,9.42,6.28,392,173,325,520,7,
110.268,0.056,-0.167,-0.204,0.05,0.26,-0.179,-0.006,0.427,0.025,0.815,9.42,6.28,393,172,325,520,7,
110.289,0.057,-0.17,-0.205,0.052,0.263,-0.182,-0.005,0.433,0.023,0.826,9.42,6.28,395,171,325,520,7,
110.328,0.059,-0.173,-0.202,0.056,0.261,-0.193,-0.004,0.435,0.009,0.83,9.42,6.28,397,169,325,520,7,
110.349,0.066,-0.179,-0.185,0.059,0.277,-0.184,-0.007,0.456,0,0.87,9.42,6.28,398,168,325,520,7,
110.369,0.073,-0.181,-0.17,0.06,0.271,-0.189,-0.012,0.453,-0.019,0.864,9.42,6.28,400,167,325,520,7,
110.386,0.074,-0.182,-0.167,0.063,0.273,-0.189,-0.01,0.455,-0.022,0.869,9.42,6.28,402,166,325,520,7,
110.403,0.074,-0.184,-0.168,0.066,0.274,-0.19,-0.008,0.458,-0.022,0.874,9.42,6.28,404,165,325,520,7,
110.419,0.074,-0.187,-0.168,0.068,0.273,-0.192,-0.007,0.46,-0.024,0.878,9.42,6.28,405,163,325,520,7,
110.438,0.091,-0.197,-0.147,0.071,0.262,-0.209,-0.019,0.459,-0.062,0.876,9.42,6.28,407,162,325,520,7,
110.459,0.092,-0.198,-0.144,0.071,0.261,-0.208,-0.021,0.459,-0.064,0.876,9.42,6.28,409,161,325,520,7,
110.477,0.093,-0.199,-0.142,0.073,0.268,-0.205,-0.019,0.467,-0.063,0.893,9.42,6.28,410,159,325,520,7,
110.495,0.095,-0.201,-0.149,0.073,0.264,-0.205,-0.022,0.465,-0.056,0.888,9.42,6.28,412,158,325,520,7,
110.512,0.098,-0.202,-0.158,0.074,0.26,-0.209,-0.024,0.462,-0.052,0.883,9.42,6.28,414,157,325,520,7,
110.533,0.099,-0.2,-0.162,0.075,0.256,-0.212,-0.024,0.456,-0.05,0.871,9.42,6.28,415,155,325,520,7,
110.552,0.1,-0.199,-0.171,0.076,0.251,-0.216,-0.024,0.449,-0.045,0.858,9.42,6.28,417,154,325,520,7,
110.572,0.102,-0.201,-0.171,0.076,0.245,-0.217,-0.026,0.446,-0.046,0.851,9.42,6.28,419,153,325,520,7,
110.59,0.105,-0.199,-0.177,0.077,0.244,-0.218,-0.028,0.444,-0.042,0.847,9.42,6.28,420,151,325,520,7,
110.612,0.106,-0.196,-0.18,0.076,0.24,-0.215,-0.03,0.435,-0.035,0.831,9.42,6.28,422,150,325,520,7,
110.63,0.107,-0.195,-0.184,0.076,0.239,-0.215,-0.031,0.434,-0.03,0.828,9.42,6.28,423,149,325,520,7,
110.652,0.11,-0.196,-0.188,0.078,0.24,-0.214,-0.032,0.436,-0.027,0.833,9.42,6.28,425,147,325,520,7,
110.676,0.109,-0.195,-0.195,0.081,0.242,-0.218,-0.028,0.438,-0.023,0.836,9.42,6.28,426,146,325,520,7,
110.696,0.111,-0.197,-0.199,0.081,0.242,-0.217,-0.03,0.439,-0.017,0.838,9.42,6.28,428,144,325,520,7,
110.716,0.113,-0.198,-0.202,0.081,0.239,-0.214,-0.033,0.437,-0.012,0.835,9.42,6.28,429,143,325,520,7,
110.737,0.115,-0.198,-0.202,0.081,0.237,-0.212,-0.035,0.435,-0.011,0.83,9.42,6.28,431,142,325,520,7,
110.761,0.121,-0.202,-0.201,0.08,0.242,-0.203,-0.042,0.444,-0.002,0.848,9.42,6.28,432,140,325,520,7,
110.787,0.131,-0.205,-0.192,0.082,0.23,-0.199,-0.048,0.436,-0.007,0.832,9.42,6.28,434,139,325,520,7,
110.83,0.149,-0.217,-0.182,0.086,0.211,-0.178,-0.063,0.428,0.004,0.818,9.42,6.28,435,138,325,520,7,
110.887,0.158,-0.221,-0.173,0.083,0.157,-0.151,-0.076,0.378,0.022,0.722,9.42,6.28,436,137,325,520,7,
110.905,0.188,-0.233,-0.143,0.082,0.142,-0.13,-0.105,0.374,0.013,0.715,9.42,6.28,437,136,325,520,7,
110.924,0.195,-0.235,-0.137,0.082,0.124,-0.111,-0.113,0.359,0.026,0.686,9.42,6.28,438,136,325,520,7,
110.941,0.201,-0.238,-0.132,0.077,0.093,-0.091,-0.124,0.331,0.04,0.632,9.42,6.28,438,135,325,520,7,
110.961,0.203,-0.231,-0.131,0.076,0.07,-0.074,-0.126,0.301,0.058,0.576,9.42,6.28,439,134,325,520,7,
110.999,0.208,-0.233,-0.128,0.085,0.032,-0.028,-0.124,0.265,0.1,0.507,8.64,5.5,439,134,325,520,7,
111.018,0.215,-0.235,-0.13,0.088,0.014,-0.006,-0.127,0.249,0.124,0.476,8.64,5.5,439,134,325,520,7,
111.034,0.216,-0.234,-0.134,0.09,-0.002,0.011,-0.126,0.232,0.145,0.444,8.64,5.5,439,134,325,520,7,
111.049,0.221,-0.235,-0.132,0.093,-0.021,0.033,-0.128,0.213,0.165,0.408,8.64,5.5,439,135,325,520,7,
111.068,0.223,-0.234,-0.131,0.085,-0.061,0.052,-0.138,0.172,0.183,0.349,8.64,5.5,439,135,325,520,7,
111.109,0.232,-0.236,-0.125,0.076,-0.122,0.112,-0.155,0.114,0.238,0.454,8.64,5.5,438,136,325,520,7,
111.131,0.239,-0.24,-0.115,0.076,-0.141,0.136,-0.163,0.1,0.25,0.478,8.64,5.5,437,136,325,520,7,
111.151,0.242,-0.241,-0.111,0.076,-0.153,0.152,-0.165,0.088,0.262,0.501,8.64,5.5,436,137,325,520,7,
111.167,0.248,-0.243,-0.107,0.075,-0.163,0.163,-0.173,0.08,0.27,0.516,8.64,5.5,435,138,325,520,7,
111.185,0.25,-0.244,-0.104,0.074,-0.174,0.177,-0.176,0.07,0.281,0.537,8.64,5.5,434,140,325,520,7,
111.205,0.253,-0.247,-0.102,0.071,-0.185,0.188,-0.181,0.062,0.29,0.553,7.85,4.71,433,141,325,520,7,
111.226,0.255,-0.25,-0.099,0.067,-0.197,0.199,-0.188,0.053,0.298,0.568,7.85,4.71,431,142,325,520,7,
111.251,0.256,-0.246,-0.099,0.062,-0.209,0.207,-0.194,0.037,0.305,0.583,7.85,4.71,430,143,325,520,7,
111.271,0.258,-0.25,-0.1,0.056,-0.218,0.211,-0.202,0.033,0.311,0.594,7.85,4.71,429,145,325,520,7,
111.292,0.263,-0.256,-0.094,0.048,-0.228,0.213,-0.215,0.028,0.307,0.587,7.85,4.71,427,146,325,520,7,
111.318,0.267,-0.26,-0.089,0.04,-0.235,0.211,-0.227,0.025,0.3,0.572,7.85,4.71,426,147,325,520,7,
111.335,0.277,-0.27,-0.08,0.033,-0.243,0.2,-0.244,0.026,0.28,0.535,7.85,4.71,424,149,325,520,7,
111.354,0.28,-0.273,-0.075,0.027,-0.245,0.186,-0.253,0.028,0.261,0.498,7.85,4.71,423,150,325,520,7,
111.373,0.281,-0.27,-0.074,0.023,-0.247,0.182,-0.257,0.023,0.256,0.49,7.85,4.71,421,151,325,520,7,
111.394,0.283,-0.275,-0.075,0.018,-0.248,0.17,-0.265,0.027,0.246,0.469,7.85,4.71,419,152,325,520,7,
111.415,0.288,-0.28,-0.073,0.016,-0.243,0.158,-0.272,0.037,0.231,0.441,7.85,4.71,418,153,325,520,7,
111.436,0.29,-0.286,-0.074,0.014,-0.241,0.15,-0.276,0.045,0.224,0.428,7.85,4.71,416,154,325,520,7,
111.459,0.291,-0.289,-0.075,0.014,-0.238,0.141,-0.277,0.051,0.216,0.413,7.85,4.71,415,155,325,520,7,
111.477,0.29,-0.292,-0.075,0.015,-0.233,0.14,-0.275,0.059,0.215,0.411,7.85,4.71,413,156,325,520,7,
111.494,0.288,-0.295,-0.079,0.017,-0.228,0.139,-0.271,0.067,0.218,0.417,8.64,5.5,412,157,325,520,7,
111.522,0.287,-0.297,-0.082,0.021,-0.221,0.137,-0.266,0.076,0.219,0.417,8.64,5.5,411,158,325,520,7,
111.54,0.282,-0.286,-0.077,0.023,-0.223,0.136,-0.26,0.063,0.213,0.407,7.85,4.71,409,158,325,520,7,
111.558,0.28,-0.285,-0.079,0.026,-0.226,0.137,-0.254,0.059,0.216,0.412,7.85,4.71,408,159,325,520,7,
111.576,0.282,-0.285,-0.079,0.029,-0.233,0.137,-0.253,0.052,0.216,0.413,7.85,4.71,406,160,325,520,7,
111.594,0.281,-0.281,-0.084,0.032,-0.236,0.14,-0.249,0.045,0.224,0.428,7.85,4.71,405,161,325,520,7,
111.612,0.282,-0.279,-0.084,0.035,-0.24,0.143,-0.247,0.039,0.228,0.435,7.85,4.71,403,162,325,520,7,
111.631,0.273,-0.275,-0.098,0.038,-0.246,0.146,-0.235,0.029,0.244,0.467,7.85,4.71,402,163,325,520,7,
111.669,0.274,-0.274,-0.108,0.044,-0.256,0.152,-0.229,0.017,0.26,0.497,7.85,4.71,400,164,325,520,7,
111.689,0.27,-0.271,-0.118,0.046,-0.259,0.154,-0.224,0.012,0.271,0.518,7.85,4.71,398,165,325,520,7,
111.709,0.268,-0.266,-0.128,0.049,-0.263,0.154,-0.219,0.003,0.282,0.539,7.85,4.71,397,166,325,520,7,
111.729,0.26,-0.259,-0.138,0.051,-0.266,0.153,-0.209,-0.007,0.291,0.556,7.85,4.71,395,167,325,520,7,
111.748,0.256,-0.254,-0.146,0.053,-0.268,0.152,-0.203,-0.014,0.298,0.569,7.85,4.71,393,168,325,520,7,
111.765,0.25,-0.248,-0.156,0.056,-0.267,0.155,-0.194,-0.019,0.31,0.592,7.85,4.71,392,169,325,520,7,
111.789,0.244,-0.243,-0.164,0.058,-0.266,0.155,-0.185,-0.023,0.319,0.609,7.85,4.71,390,170,325,520,7,
111.83,0.228,-0.231,-0.187,0.061,-0.26,0.154,-0.167,-0.029,0.341,0.65,7.85,4.71,388,171,325,520,7,
111.852,0.222,-0.223,-0.188,0.061,-0.254,0.151,-0.161,-0.031,0.339,0.648,7.85,4.71,387,172,325,520,7,
111.867,0.215,-0.218,-0.2,0.06,-0.248,0.146,-0.155,-0.03,0.346,0.662,7.85,4.71,385,173,325,520,7,
111.886,0.213,-0.213,-0.202,0.057,-0.242,0.14,-0.157,-0.029,0.343,0.655,7.85,4.71,383,174,325,520,7,
111.906,0.222,-0.205,-0.183,0.053,-0.237,0.134,-0.169,-0.032,0.317,0.606,7.85,4.71,382,174,325,520,7,
111.927,0.226,-0.199,-0.18,0.049,-0.232,0.131,-0.177,-0.033,0.31,0.593,7.85,4.71,380,175,325,520,7,
111.95,0.221,-0.184,-0.186,0.045,-0.219,0.13,-0.175,-0.034,0.317,0.605,7.85,4.71,379,176,325,520,7,
111.976,0.225,-0.18,-0.19,0.043,-0.194,0.129,-0.182,-0.014,0.318,0.608,7.85,4.71,378,177,325,520,7,
111.991,0.233,-0.179,-0.193,0.035,-0.194,0.114,-0.198,-0.015,0.307,0.587,7.85,4.71,377,178,325,520,7,
112.009,0.24,-0.181,-0.195,0.029,-0.195,0.099,-0.212,-0.013,0.294,0.561,7.85,4.71,375,178,325,520,7,
112.037,0.245,-0.189,-0.2,0.02,-0.198,0.075,-0.225,-0.01,0.275,0.526,7.85,4.71,374,179,325,520,7,
112.078,0.256,-0.196,-0.205,0.01,-0.218,0.038,-0.246,-0.022,0.243,0.464,7.85,4.71,373,179,325,520,7,
112.097,0.259,-0.202,-0.203,0.007,-0.226,0.023,-0.252,-0.024,0.226,0.432,7.85,4.71,371,179,325,520,7,
112.118,0.259,-0.206,-0.207,0.003,-0.23,0.006,-0.256,-0.024,0.214,0.408,7.85,4.71,370,179,325,520,7,
112.139,0.256,-0.207,-0.208,-0.002,-0.233,-0.014,-0.259,-0.026,0.194,0.371,7.85,4.71,368,179,325,520,7,
112.157,0.258,-0.221,-0.21,-0.006,-0.229,-0.033,-0.264,-0.009,0.178,0.339,7.85,4.71,367,179,325,520,7,
112.178,0.252,-0.221,-0.214,-0.005,-0.213,-0.057,-0.257,0.009,0.156,0.298,7.85,4.71,366,179,325,520,7,
112.2,0.244,-0.221,-0.214,-0.002,-0.192,-0.08,-0.246,0.029,0.134,0.256,7.85,4.71,364,178,325,520,7,
112.224,0.228,-0.216,-0.217,0.001,-0.186,-0.09,-0.227,0.029,0.127,0.242,7.85,4.71,363,177,325,520,7,
112.242,0.217,-0.21,-0.218,0.001,-0.195,-0.089,-0.215,0.015,0.129,0.246,7.85,4.71,362,177,325,520,7,
112.261,0.207,-0.208,-0.223,0.002,-0.201,-0.088,-0.205,0.007,0.135,0.258,7.85,4.71,361,176,325,520,7,
112.277,0.198,-0.205,-0.228,0.004,-0.193,-0.092,-0.193,0.012,0.136,0.26,7.85,4.71,359,176,325,520,7,
112.294,0.197,-0.207,-0.23,0.005,-0.187,-0.095,-0.193,0.02,0.135,0.258,7.85,4.71,358,175,325,520,7,
112.314,0.193,-0.205,-0.233,0.003,-0.185,-0.092,-0.19,0.02,0.141,0.269,7.85,4.71,357,175,325,520,7,
112.334,0.185,-0.202,-0.241,0.001,-0.187,-0.089,-0.184,0.015,0.153,0.292,7.85,4.71,356,174,325,520,7,
112.353,0.182,-0.199,-0.245,0.001,-0.172,-0.09,-0.18,0.027,0.155,0.297,7.85,4.71,355,173,325,520,7,
112.37,0.189,-0.197,-0.246,0,-0.152,-0.092,-0.189,0.045,0.154,0.294,7.85,4.71,354,173,325,520,7,
112.41,0.191,-0.195,-0.23,-0.002,-0.109,-0.093,-0.193,0.086,0.136,0.26,8.64,5.5,353,172,325,520,7,
112.428,0.186,-0.196,-0.237,-0.002,-0.084,-0.093,-0.189,0.112,0.144,0.275,8.64,5.5,353,172,325,520,7,
112.45,0.187,-0.193,-0.234,-0.001,-0.048,-0.093,-0.187,0.145,0.141,0.276,8.64,5.5,352,171,325,520,7,
112.467,0.182,-0.191,-0.236,-0.001,-0.021,-0.095,-0.183,0.169,0.141,0.324,8.64,5.5,352,170,325,520,7,
112.484,0.179,-0.189,-0.237,-0.001,0.004,-0.097,-0.18,0.194,0.139,0.37,8.64,5.5,352,170,325,520,7,
112.502,0.174,-0.187,-0.243,-0.001,0.023,-0.099,-0.174,0.21,0.144,0.401,8.64,5.5,352,169,325,520,7,
112.542,0.175,-0.188,-0.239,0.007,0.083,-0.103,-0.168,0.27,0.137,0.517,8.64,5.5,353,169,325,520,7,
112.56,0.17,-0.184,-0.245,0.023,0.136,-0.108,-0.147,0.32,0.136,0.611,8.64,5.5,354,168,325,520,7,
112.578,0.166,-0.182,-0.247,0.029,0.162,-0.112,-0.137,0.344,0.134,0.658,8.64,5.5,355,167,325,520,7,
112.619,0.165,-0.18,-0.249,0.037,0.194,-0.118,-0.128,0.374,0.131,0.715,8.64,5.5,356,166,325,520,7,
112.637,0.16,-0.182,-0.258,0.043,0.21,-0.123,-0.117,0.392,0.134,0.748,8.64,5.5,357,166,325,520,7,
112.656,0.159,-0.182,-0.258,0.049,0.224,-0.128,-0.11,0.406,0.13,0.775,8.64,5.5,359,165,325,520,7,
112.675,0.159,-0.183,-0.259,0.057,0.237,-0.134,-0.102,0.42,0.125,0.803,8.64,5.5,360,164,325,520,7,
112.695,0.155,-0.186,-0.257,0.063,0.243,-0.139,-0.092,0.429,0.119,0.819,8.64,5.5,362,163,325,520,7,
112.714,0.151,-0.184,-0.253,0.068,0.246,-0.144,-0.083,0.43,0.109,0.821,8.64,5.5,363,162,325,520,7,
112.737,0.148,-0.186,-0.255,0.079,0.253,-0.151,-0.069,0.439,0.104,0.838,8.64,5.5,365,161,325,520,7,
112.754,0.144,-0.187,-0.255,0.082,0.25,-0.157,-0.062,0.437,0.098,0.835,8.64,5.5,366,160,325,520,7,
112.793,0.141,-0.188,-0.255,0.084,0.237,-0.165,-0.057,0.424,0.09,0.811,8.64,5.5,368,159,325,520,7,
112.818,0.151,-0.196,-0.24,0.09,0.234,-0.169,-0.061,0.43,0.072,0.821,8.64,5.5,369,158,325,520,7,
112.836,0.154,-0.199,-0.24,0.087,0.225,-0.167,-0.067,0.425,0.073,0.811,8.64,5.5,371,157,325,520,7,
112.853,0.156,-0.202,-0.241,0.085,0.22,-0.163,-0.071,0.422,0.078,0.806,8.64,5.5,372,156,325,520,7,
112.87,0.157,-0.204,-0.242,0.084,0.219,-0.163,-0.073,0.423,0.078,0.807,8.64,5.5,374,155,325,520,7,
112.892,0.159,-0.206,-0.243,0.084,0.224,-0.165,-0.075,0.43,0.078,0.821,8.64,5.5,375,154,325,520,7,
112.912,0.162,-0.209,-0.244,0.084,0.225,-0.165,-0.078,0.435,0.079,0.83,8.64,5.5,377,153,325,520,7,
112.93,0.168,-0.214,-0.239,0.083,0.227,-0.165,-0.086,0.441,0.074,0.843,8.64,5.5,378,152,325,520,7,
112.948,0.171,-0.218,-0.239,0.083,0.229,-0.168,-0.088,0.447,0.071,0.853,8.64,5.5,379,151,325,520,7,
112.967,0.176,-0.222,-0.239,0.084,0.233,-0.167,-0.092,0.455,0.072,0.869,8.64,5.5,381,150,325,520,7,
112.985,0.191,-0.224,-0.209,0.085,0.234,-0.168,-0.106,0.459,0.041,0.876,9.42,6.28,382,149,325,520,7,
113.002,0.193,-0.224,-0.205,0.085,0.237,-0.173,-0.108,0.46,0.032,0.879,9.42,6.28,384,147,325,520,7,
113.036,0.194,-0.224,-0.205,0.086,0.248,-0.175,-0.109,0.472,0.03,0.901,9.42,6.28,386,146,325,520,7,
113.058,0.204,-0.23,-0.196,0.084,0.244,-0.177,-0.12,0.474,0.019,0.906,9.42,6.28,387,145,325,520,7,
113.076,0.211,-0.233,-0.188,0.081,0.235,-0.176,-0.13,0.469,0.012,0.895,9.42,6.28,389,144,325,520,7,
113.095,0.216,-0.238,-0.184,0.077,0.223,-0.176,-0.139,0.461,0.008,0.88,9.42,6.28,390,143,325,520,7,
113.112,0.222,-0.241,-0.178,0.075,0.223,-0.172,-0.147,0.465,0.005,0.887,9.42,6.28,391,142,325,520,7,
113.131,0.234,-0.244,-0.159,0.075,0.232,-0.17,-0.159,0.476,-0.011,0.908,9.42,6.28,393,141,325,520,7,
113.153,0.239,-0.246,-0.156,0.074,0.232,-0.169,-0.165,0.479,-0.013,0.914,9.42,6.28,394,140,325,520,7,
113.174,0.245,-0.251,-0.151,0.072,0.233,-0.165,-0.173,0.484,-0.014,0.925,9.42,6.28,396,139,325,520,7,
113.193,0.244,-0.247,-0.159,0.071,0.242,-0.159,-0.173,0.488,0,0.933,9.42,6.28,397,138,325,520,7,
113.21,0.249,-0.251,-0.153,0.069,0.245,-0.151,-0.18,0.495,0.002,0.946,9.42,6.28,399,137,325,520,7,
113.229,0.253,-0.254,-0.15,0.068,0.245,-0.146,-0.184,0.499,0.004,0.953,9.42,6.28,401,136,325,520,7,
113.249,0.255,-0.255,-0.154,0.07,0.256,-0.138,-0.185,0.511,0.016,0.976,9.42,6.28,402,135,325,520,7,
113.266,0.26,-0.26,-0.153,0.07,0.255,-0.132,-0.189,0.515,0.022,0.983,9.42,6.28,404,134,325,520,7,
113.304,0.263,-0.261,-0.156,0.07,0.23,-0.122,-0.193,0.491,0.034,0.937,9.42,6.28,405,133,325,520,7,
113.321,0.286,-0.275,-0.136,0.07,0.222,-0.119,-0.216,0.497,0.016,0.949,9.42,6.28,407,132,325,520,7,
113.344,0.311,-0.279,-0.099,0.07,0.211,-0.111,-0.241,0.49,-0.012,0.937,9.42,6.28,408,132,325,520,7,
113.368,0.314,-0.283,-0.097,0.069,0.199,-0.111,-0.244,0.482,-0.013,0.92,9.42,6.28,409,131,325,520,7,
113.387,0.317,-0.287,-0.095,0.069,0.188,-0.11,-0.247,0.475,-0.015,0.907,9.42,6.28,410,130,325,520,7,
113.403,0.319,-0.29,-0.093,0.068,0.176,-0.105,-0.25,0.466,-0.012,0.889,9.42,6.28,412,130,325,520,7,
113.422,0.32,-0.293,-0.093,0.066,0.172,-0.093,-0.254,0.464,0,0.887,9.42,6.28,413,129,325,520,7,
113.443,0.321,-0.293,-0.086,0.06,0.151,-0.09,-0.261,0.445,-0.004,0.849,9.42,6.28,414,129,325,520,7,
113.463,0.327,-0.294,-0.077,0.05,0.11,-0.089,-0.277,0.403,-0.012,0.771,9.42,6.28,414,128,325,520,7,
113.483,0.335,-0.282,-0.058,0.048,0.097,-0.084,-0.287,0.379,-0.026,0.725,9.42,6.28,415,127,325,520,7,
113.5,0.339,-0.289,-0.064,0.044,0.087,-0.072,-0.295,0.376,-0.008,0.718,9.42,6.28,416,127,325,520,7,
113.523,0.322,-0.284,-0.107,0.042,0.08,-0.068,-0.28,0.364,0.039,0.695,9.42,6.28,416,127,325,520,7,
113.559,0.325,-0.287,-0.106,0.025,0.018,-0.06,-0.3,0.304,0.046,0.581,9.42,6.28,416,126,325,520,7,
113.577,0.33,-0.287,-0.117,0.023,0.011,-0.058,-0.307,0.297,0.059,0.568,9.42,6.28,416,126,325,520,7,
113.612,0.34,-0.289,-0.123,0.021,0.009,-0.046,-0.318,0.298,0.077,0.569,8.64,5.5,416,125,325,520,7,
113.63,0.345,-0.292,-0.123,0.022,0.012,-0.045,-0.323,0.303,0.079,0.579,8.64,5.5,416,125,325,520,7,
113.645,0.349,-0.293,-0.125,0.022,0.012,-0.043,-0.327,0.304,0.082,0.581,8.64,5.5,416,125,325,520,7,
113.671,0.354,-0.294,-0.127,0.023,0.014,-0.04,-0.331,0.308,0.087,0.588,8.64,5.5,416,125,325,520,7,
113.693,0.358,-0.292,-0.132,0.023,0.012,-0.036,-0.335,0.305,0.096,0.582,8.64,5.5,417,124,325,520,7,
113.755,0.365,-0.292,-0.131,0.028,-0.007,-0.029,-0.336,0.285,0.102,0.544,8.64,5.5,417,124,325,520,7,
113.775,0.376,-0.295,-0.138,0.028,-0.028,-0.025,-0.349,0.266,0.114,0.508,8.64,5.5,416,124,325,520,7,
113.795,0.38,-0.295,-0.141,0.031,-0.04,-0.016,-0.349,0.255,0.125,0.486,8.64,5.5,416,124,325,520,7,
113.815,0.384,-0.296,-0.141,0.034,-0.048,-0.012,-0.35,0.248,0.129,0.474,8.64,5.5,416,124,325,520,7,
113.842,0.388,-0.298,-0.142,0.038,-0.051,-0.008,-0.35,0.246,0.134,0.471,8.64,5.5,415,124,325,520,7,
113.861,0.395,-0.299,-0.136,0.043,-0.053,-0.002,-0.351,0.246,0.134,0.47,8.64,5.5,415,124,325,520,7,
113.885,0.398,-0.3,-0.135,0.047,-0.058,0.004,-0.351,0.242,0.139,0.463,8.64,5.5,415,124,325,520,7,
113.907,0.4,-0.3,-0.136,0.052,-0.056,0.016,-0.348,0.244,0.151,0.467,8.64,5.5,414,124,325,520,7,
113.927,0.403,-0.301,-0.136,0.056,-0.056,0.028,-0.348,0.245,0.163,0.468,8.64,5.5,414,124,325,520,7,
