Time,Teacher-x,Teacher-y,Teacher-z,Student-x,Student-y,Student-z,Difference-x,Difference-y,Difference-z,Intensity,Angle
84.185,0.869,-0.153,0.45,-0.133,-0.167,0.236,-1.002,-0.014,-0.215,0.547,1.57
84.203,0.87,-0.158,0.445,-0.133,-0.169,0.253,-1.004,-0.011,-0.192,0.488,1.57
84.218,0.872,-0.159,0.44,-0.131,-0.171,0.255,-1.003,-0.012,-0.184,0.47,1.57
84.235,0.886,-0.146,0.466,-0.137,-0.175,0.263,-1.023,-0.03,-0.203,0.517,1.57
84.274,0.881,-0.157,0.453,-0.158,-0.201,0.248,-1.039,-0.044,-0.205,0.522,1.57
84.293,0.886,-0.14,0.473,-0.17,-0.222,0.246,-1.056,-0.082,-0.227,0.578,1.57
84.311,0.89,-0.139,0.478,-0.162,-0.221,0.261,-1.052,-0.082,-0.217,0.553,1.57
84.325,0.889,-0.141,0.476,-0.169,-0.224,0.28,-1.058,-0.084,-0.196,0.499,1.57
84.36,0.886,-0.144,0.475,-0.171,-0.25,0.305,-1.057,-0.106,-0.17,0.433,1.57
84.376,0.89,-0.143,0.477,-0.168,-0.25,0.313,-1.058,-0.107,-0.164,0.418,1.57
84.392,0.888,-0.146,0.479,-0.176,-0.254,0.342,-1.064,-0.108,-0.137,0.348,1.57
84.411,0.892,-0.146,0.476,-0.168,-0.255,0.351,-1.06,-0.109,-0.124,0,0
84.432,0.89,-0.149,0.474,-0.158,-0.261,0.367,-1.047,-0.112,-0.108,0,0
84.45,0.89,-0.149,0.475,-0.153,-0.263,0.388,-1.042,-0.114,-0.087,0,0
84.472,0.893,-0.149,0.477,-0.146,-0.264,0.409,-1.039,-0.115,-0.068,0,0
84.488,0.892,-0.146,0.474,-0.146,-0.267,0.428,-1.038,-0.121,-0.046,0,0
84.507,0.893,-0.143,0.477,-0.153,-0.273,0.424,-1.046,-0.129,-0.053,0,0
84.531,0.88,-0.159,0.445,-0.172,-0.301,0.435,-1.051,-0.142,-0.01,0.362,3.14
84.551,0.877,-0.161,0.447,-0.164,-0.306,0.452,-1.041,-0.145,0.004,0.37,3.14
84.571,0.878,-0.16,0.444,-0.162,-0.311,0.484,-1.04,-0.151,0.04,0.383,3.14
84.607,0.875,-0.164,0.442,-0.158,-0.319,0.535,-1.032,-0.155,0.093,0.395,3.14
84.626,0.877,-0.173,0.432,-0.167,-0.337,0.552,-1.043,-0.164,0.12,0.418,3.14
84.641,0.879,-0.175,0.433,-0.168,-0.342,0.552,-1.046,-0.167,0.119,0.426,3.14
84.66,0.882,-0.173,0.438,-0.165,-0.349,0.579,-1.047,-0.175,0.141,0.446,3.14
84.676,0.884,-0.174,0.44,-0.161,-0.353,0.607,-1.045,-0.179,0.168,0.455,3.14
84.694,0.893,-0.17,0.459,-0.156,-0.355,0.624,-1.049,-0.185,0.165,0.472,3.14
84.711,0.891,-0.154,0.477,-0.151,-0.356,0.643,-1.042,-0.202,0.166,0.514,3.14
84.734,0.895,-0.133,0.504,-0.148,-0.362,0.665,-1.043,-0.229,0.161,0.583,3.14
84.753,0.907,-0.135,0.521,-0.144,-0.364,0.69,-1.051,-0.229,0.169,0.583,3.14
84.767,0.907,-0.14,0.522,-0.142,-0.366,0.708,-1.049,-0.225,0.187,0.574,3.14
84.79,0.907,-0.144,0.522,-0.138,-0.352,0.709,-1.045,-0.208,0.187,0.53,3.14
84.807,0.931,-0.117,0.565,-0.136,-0.352,0.722,-1.067,-0.235,0.157,0.598,3.14
84.826,0.934,-0.115,0.568,-0.133,-0.352,0.739,-1.067,-0.237,0.171,0.604,3.14
84.843,0.937,-0.112,0.569,-0.129,-0.35,0.762,-1.066,-0.239,0.193,0.608,3.14
84.861,0.942,-0.109,0.567,-0.127,-0.351,0.775,-1.069,-0.242,0.208,0.616,3.14
84.878,0.947,-0.104,0.567,-0.14,-0.367,0.767,-1.088,-0.263,0.2,0.669,3.14
84.896,0.938,-0.11,0.557,-0.143,-0.372,0.783,-1.081,-0.262,0.225,0.667,3.14
84.935,0.937,-0.116,0.559,-0.139,-0.362,0.798,-1.076,-0.246,0.239,0.627,3.14
84.95,0.928,-0.123,0.549,-0.143,-0.37,0.811,-1.071,-0.247,0.262,0.668,4.71
84.967,0.936,-0.12,0.552,-0.141,-0.371,0.825,-1.076,-0.251,0.273,0.696,4.71
84.99,0.931,-0.126,0.558,-0.14,-0.373,0.837,-1.07,-0.247,0.279,0.71,4.71
85.01,0.936,-0.126,0.557,-0.16,-0.41,0.82,-1.096,-0.284,0.264,0.723,3.14
85.026,0.924,-0.144,0.523,-0.156,-0.408,0.826,-1.08,-0.264,0.303,0.772,4.71
85.049,0.921,-0.125,0.535,-0.155,-0.409,0.83,-1.076,-0.284,0.295,0.751,4.71
85.068,0.917,-0.135,0.522,-0.156,-0.404,0.82,-1.072,-0.269,0.298,0.759,4.71
85.089,0.915,-0.14,0.524,-0.154,-0.404,0.827,-1.07,-0.264,0.302,0.769,4.71
85.109,0.903,-0.154,0.495,-0.152,-0.402,0.832,-1.055,-0.248,0.337,0.858,4.71
85.128,0.897,-0.16,0.49,-0.154,-0.401,0.821,-1.051,-0.241,0.331,0.842,4.71
85.152,0.894,-0.161,0.49,-0.153,-0.4,0.827,-1.048,-0.239,0.338,0.86,4.71
85.169,0.899,-0.159,0.492,-0.154,-0.402,0.834,-1.053,-0.243,0.342,0.87,4.71
85.191,0.9,-0.159,0.492,-0.153,-0.4,0.839,-1.053,-0.241,0.347,0.884,4.71
85.21,0.902,-0.159,0.498,-0.152,-0.401,0.84,-1.054,-0.241,0.342,0.87,4.71
85.224,0.92,-0.157,0.518,-0.153,-0.401,0.842,-1.073,-0.244,0.324,0.826,4.71
85.241,0.918,-0.156,0.527,-0.154,-0.4,0.833,-1.072,-0.244,0.306,0.779,4.71
85.259,0.928,-0.147,0.539,-0.156,-0.399,0.82,-1.084,-0.252,0.282,0.717,4.71
85.275,0.926,-0.145,0.543,-0.157,-0.4,0.825,-1.084,-0.256,0.281,0.716,4.71
85.294,0.929,-0.138,0.547,-0.16,-0.4,0.814,-1.089,-0.262,0.268,0.681,4.71
85.312,0.934,-0.132,0.55,-0.161,-0.402,0.817,-1.095,-0.269,0.267,0.686,3.14
85.328,0.937,-0.132,0.557,-0.164,-0.402,0.805,-1.102,-0.27,0.249,0.688,3.14
85.346,0.939,-0.133,0.558,-0.167,-0.403,0.807,-1.106,-0.269,0.248,0.686,3.14
85.383,0.953,-0.148,0.575,-0.169,-0.397,0.791,-1.122,-0.249,0.215,0.635,3.14
85.403,0.956,-0.14,0.59,-0.169,-0.396,0.788,-1.125,-0.256,0.198,0.651,3.14
85.421,0.959,-0.118,0.613,-0.166,-0.376,0.778,-1.125,-0.258,0.165,0.657,3.14
85.44,0.971,-0.09,0.642,-0.168,-0.378,0.772,-1.138,-0.288,0.13,0.733,3.14
85.457,0.987,-0.056,0.678,-0.169,-0.379,0.766,-1.156,-0.323,0.089,0.822,3.14
85.474,0.996,-0.049,0.689,-0.169,-0.379,0.765,-1.165,-0.33,0.076,0.84,3.14
85.489,1.015,-0.041,0.709,-0.168,-0.376,0.762,-1.183,-0.336,0.053,0.855,3.14
85.505,1.022,-0.044,0.714,-0.169,-0.375,0.754,-1.191,-0.332,0.04,0.844,3.14
85.522,1.03,-0.04,0.728,-0.168,-0.372,0.75,-1.198,-0.332,0.022,0.844,3.14
85.538,1.033,-0.041,0.732,-0.167,-0.37,0.748,-1.2,-0.328,0.016,0.836,3.14
85.555,1.039,-0.038,0.741,-0.167,-0.369,0.745,-1.206,-0.331,0.004,0.843,3.14
85.573,1.053,-0.025,0.767,-0.167,-0.367,0.744,-1.219,-0.342,-0.023,0.872,3.14
85.591,1.064,-0.008,0.794,-0.166,-0.368,0.744,-1.23,-0.359,-0.05,0.915,3.14
85.608,1.07,0.011,0.814,-0.168,-0.368,0.74,-1.237,-0.38,-0.074,0.966,3.14
85.624,1.075,0.033,0.835,-0.169,-0.367,0.736,-1.245,-0.4,-0.099,1,3.14
85.641,1.083,0.053,0.854,-0.168,-0.366,0.736,-1.251,-0.419,-0.118,1,3.14
85.663,1.088,0.06,0.863,-0.169,-0.36,0.733,-1.256,-0.42,-0.13,1,3.14
85.681,1.103,0.06,0.87,-0.169,-0.36,0.733,-1.272,-0.419,-0.136,1,3.14
85.701,1.105,0.058,0.87,-0.17,-0.36,0.734,-1.274,-0.418,-0.136,1,3.14
85.727,1.106,0.052,0.87,-0.17,-0.358,0.736,-1.277,-0.411,-0.134,1,3.14
85.749,1.106,0.052,0.873,-0.173,-0.359,0.735,-1.279,-0.411,-0.137,1,3.14
85.765,1.109,0.06,0.883,-0.175,-0.359,0.736,-1.284,-0.419,-0.147,1,3.14
85.804,1.113,0.078,0.899,-0.176,-0.354,0.737,-1.29,-0.432,-0.162,1,3.14
85.838,1.119,0.1,0.919,-0.178,-0.352,0.738,-1.297,-0.452,-0.182,1,3.14
85.853,1.122,0.131,0.955,-0.176,-0.35,0.737,-1.299,-0.481,-0.218,1,3.14
85.87,1.126,0.15,0.974,-0.177,-0.349,0.736,-1.304,-0.499,-0.238,1,3.14
85.896,1.126,0.157,0.982,-0.177,-0.348,0.731,-1.303,-0.504,-0.251,1,3.14
85.916,1.12,0.141,0.951,-0.181,-0.35,0.73,-1.301,-0.491,-0.221,1,3.14
85.954,1.12,0.141,0.949,-0.181,-0.349,0.724,-1.301,-0.49,-0.225,1,3.14
85.972,1.125,0.138,0.957,-0.178,-0.345,0.719,-1.303,-0.483,-0.238,1,3.14
85.99,1.125,0.129,0.954,-0.178,-0.344,0.718,-1.303,-0.474,-0.236,1,3.14
86.01,1.136,0.091,0.941,-0.177,-0.344,0.712,-1.313,-0.435,-0.229,1,3.14
86.032,1.136,0.085,0.94,-0.177,-0.343,0.709,-1.313,-0.428,-0.23,1,3.14
86.08,1.135,0.079,0.936,-0.188,-0.344,0.7,-1.324,-0.424,-0.236,1,3.14
86.099,1.121,0.083,0.908,-0.184,-0.331,0.703,-1.305,-0.414,-0.204,1,3.14
86.118,1.122,0.088,0.907,-0.188,-0.329,0.69,-1.31,-0.417,-0.217,1,3.14
86.142,1.125,0.106,0.912,-0.183,-0.315,0.696,-1.308,-0.42,-0.216,1,3.14
86.16,1.126,0.124,0.914,-0.184,-0.312,0.687,-1.31,-0.436,-0.227,1,3.14
86.178,1.125,0.146,0.915,-0.192,-0.317,0.69,-1.317,-0.463,-0.225,1,3.14
86.203,1.121,0.164,0.916,-0.188,-0.312,0.684,-1.31,-0.476,-0.232,1,3.14
86.225,1.118,0.193,0.919,-0.191,-0.31,0.68,-1.309,-0.503,-0.239,1,3.14
86.246,1.106,0.2,0.882,-0.19,-0.306,0.67,-1.296,-0.506,-0.212,1,3.14
86.286,1.102,0.223,0.864,-0.194,-0.303,0.659,-1.296,-0.526,-0.205,1,3.14
86.305,1.104,0.232,0.85,-0.195,-0.304,0.656,-1.299,-0.536,-0.194,1,3.14
86.323,1.109,0.243,0.839,-0.198,-0.31,0.659,-1.307,-0.553,-0.181,1,3.14
86.345,1.114,0.268,0.847,-0.199,-0.311,0.656,-1.313,-0.579,-0.19,1,3.14
86.365,1.118,0.28,0.827,-0.196,-0.305,0.647,-1.313,-0.584,-0.18,1,3.14
86.381,1.123,0.294,0.815,-0.192,-0.301,0.635,-1.316,-0.595,-0.18,1,3.14
86.423,1.133,0.309,0.804,-0.205,-0.305,0.638,-1.337,-0.615,-0.166,1,3.14
86.441,1.135,0.333,0.784,-0.207,-0.302,0.634,-1.342,-0.635,-0.15,1,3.14
86.479,1.141,0.352,0.792,-0.205,-0.262,0.628,-1.345,-0.614,-0.163,1,3.14
86.497,1.151,0.376,0.796,-0.204,-0.255,0.621,-1.355,-0.631,-0.175,1,3.14
86.516,1.15,0.369,0.781,-0.204,-0.248,0.615,-1.354,-0.617,-0.165,1,3.14
86.533,1.156,0.374,0.774,-0.208,-0.241,0.613,-1.364,-0.615,-0.162,1,3.14
86.551,1.162,0.345,0.766,-0.219,-0.241,0.62,-1.382,-0.585,-0.146,1,3.14
86.575,1.155,0.333,0.744,-0.228,-0.236,0.62,-1.383,-0.569,-0.124,1,3.14
86.6,1.147,0.293,0.713,-0.234,-0.222,0.622,-1.381,-0.516,-0.091,1,3.14
86.619,1.14,0.282,0.698,-0.247,-0.218,0.624,-1.388,-0.5,-0.074,1,3.14
86.636,1.137,0.27,0.682,-0.258,-0.214,0.627,-1.395,-0.484,-0.055,1,3.14
86.655,1.135,0.265,0.67,-0.271,-0.211,0.633,-1.406,-0.477,-0.037,1,3.14
86.671,1.13,0.263,0.659,-0.278,-0.217,0.615,-1.409,-0.48,-0.043,1,3.14
86.69,1.127,0.264,0.654,-0.293,-0.211,0.614,-1.42,-0.475,-0.04,1,3.14
86.707,1.135,0.288,0.657,-0.308,-0.205,0.62,-1.443,-0.493,-0.038,1,3.14
86.726,1.135,0.295,0.656,-0.312,-0.188,0.617,-1.447,-0.483,-0.039,1,3.14
86.745,1.126,0.261,0.599,-0.322,-0.178,0.609,-1.448,-0.439,0.011,1,3.14
86.767,1.091,0.206,0.511,-0.337,-0.17,0.609,-1.428,-0.376,0.098,0.958,3.14
86.794,1.093,0.221,0.506,-0.353,-0.153,0.607,-1.446,-0.374,0.102,0.952,3.14
86.814,1.055,0.201,0.45,-0.365,-0.138,0.603,-1.419,-0.339,0.152,0.863,3.14
86.837,1.058,0.215,0.451,-0.379,-0.124,0.599,-1.437,-0.339,0.149,0.864,3.14
86.857,1.035,0.18,0.406,-0.378,-0.106,0.597,-1.413,-0.286,0.191,0.729,3.14
86.881,1.026,0.171,0.385,-0.383,-0.093,0.595,-1.408,-0.263,0.21,0.671,3.14
86.905,1.04,0.166,0.389,-0.401,-0.072,0.588,-1.441,-0.238,0.199,0.605,3.14
86.924,1.044,0.173,0.362,-0.42,-0.065,0.592,-1.464,-0.238,0.23,0.605,3.14
86.946,1.051,0.177,0.344,-0.438,-0.057,0.591,-1.488,-0.234,0.247,0.629,4.71
86.967,1.056,0.185,0.332,-0.458,-0.046,0.589,-1.514,-0.231,0.257,0.654,4.71
86.995,1.064,0.19,0.318,-0.469,-0.028,0.578,-1.533,-0.218,0.26,0.663,4.71
87.017,1.043,0.145,0.267,-0.482,-0.07,0.621,-1.525,-0.215,0.354,0.9,4.71
87.053,1.052,0.151,0.266,-0.502,-0.069,0.639,-1.555,-0.219,0.373,0.95,4.71
87.077,1.071,0.157,0.257,-0.521,-0.058,0.641,-1.592,-0.215,0.384,0.977,4.71
87.096,1.075,0.148,0.25,-0.527,-0.046,0.629,-1.602,-0.195,0.378,0.964,4.71
87.115,1.087,0.15,0.25,-0.533,-0.026,0.614,-1.62,-0.176,0.365,0.929,4.71
87.136,1.095,0.151,0.25,-0.545,-0.02,0.613,-1.64,-0.171,0.363,0.924,4.71
87.157,1.084,0.104,0.231,-0.562,-0.003,0.607,-1.646,-0.108,0.376,0.959,4.71
87.176,1.09,0.109,0.235,-0.58,0.005,0.612,-1.67,-0.103,0.377,0.959,4.71
87.195,1.092,0.108,0.231,-0.587,0.021,0.602,-1.68,-0.087,0.371,0.944,4.71
87.235,1.092,0.093,0.222,-0.606,0.047,0.585,-1.698,-0.045,0.363,0.925,4.71
87.259,1.092,0.114,0.249,-0.594,0.109,0.53,-1.687,-0.006,0.282,0.717,4.71
87.275,1.101,0.127,0.261,-0.593,0.114,0.539,-1.694,-0.013,0.278,0.708,4.71
87.317,1.1,0.133,0.268,-0.605,0.135,0.525,-1.706,0.001,0.257,0.655,4.71
87.333,1.095,0.135,0.265,-0.606,0.153,0.519,-1.7,0.017,0.254,0.646,4.71
87.355,1.057,0.149,0.295,-0.591,0.176,0.508,-1.648,0.027,0.213,0.544,4.71
87.373,1.053,0.156,0.3,-0.557,0.2,0.492,-1.61,0.044,0.192,0.488,4.71
87.391,1.028,0.159,0.324,-0.565,0.206,0.489,-1.593,0.047,0.165,0.421,4.71
87.41,1.011,0.161,0.331,-0.56,0.214,0.485,-1.572,0.053,0.154,0.391,4.71
87.451,0.975,0.151,0.324,-0.514,0.241,0.473,-1.489,0.09,0.149,0.379,4.71
87.473,0.965,0.139,0.304,-0.496,0.238,0.469,-1.46,0.099,0.165,0.42,4.71
87.491,0.944,0.121,0.29,-0.491,0.241,0.467,-1.435,0.12,0.177,0.45,4.71
87.512,0.903,0.096,0.273,-0.478,0.242,0.466,-1.381,0.145,0.193,0.492,4.71
87.529,0.852,0.077,0.258,-0.473,0.241,0.465,-1.325,0.164,0.207,0.527,4.71
87.549,0.827,0.069,0.253,-0.467,0.243,0.463,-1.295,0.173,0.21,0.534,4.71
87.57,0.788,0.05,0.241,-0.47,0.244,0.461,-1.258,0.194,0.22,0.561,4.71
87.586,0.772,0.044,0.237,-0.473,0.246,0.46,-1.245,0.201,0.223,0.567,4.71
87.605,0.745,0.037,0.232,-0.461,0.243,0.46,-1.206,0.206,0.228,0.581,4.71
87.628,0.714,0.025,0.221,-0.46,0.244,0.461,-1.173,0.22,0.239,0.609,4.71
87.649,0.687,0.019,0.221,-0.447,0.244,0.462,-1.134,0.225,0.242,0.615,4.71
87.664,0.649,0.007,0.213,-0.448,0.245,0.464,-1.096,0.238,0.251,0.639,4.71
87.682,0.633,0.005,0.214,-0.425,0.239,0.468,-1.057,0.235,0.254,0.647,4.71
87.7,0.598,0.001,0.212,-0.415,0.24,0.471,-1.013,0.239,0.259,0.66,4.71
87.725,0.558,-0.004,0.207,-0.408,0.239,0.475,-0.966,0.243,0.268,0.682,4.71
87.748,0.527,-0.006,0.204,-0.405,0.237,0.477,-0.932,0.243,0.274,0.697,4.71
87.77,0.499,-0.005,0.201,-0.382,0.232,0.482,-0.881,0.238,0.281,0.716,4.71
87.786,0.454,-0.007,0.189,-0.371,0.227,0.483,-0.825,0.234,0.294,0.748,4.71
87.803,0.435,-0.007,0.185,-0.362,0.226,0.486,-0.798,0.233,0.301,0.766,4.71
87.822,0.403,-0.007,0.18,-0.347,0.222,0.49,-0.75,0.229,0.31,0.79,4.71
87.839,0.371,-0.006,0.172,-0.333,0.213,0.494,-0.704,0.22,0.322,0.821,4.71
87.857,0.349,-0.005,0.17,-0.324,0.206,0.497,-0.674,0.21,0.328,0.834,4.71
87.884,0.326,-0.003,0.169,-0.313,0.197,0.503,-0.639,0.199,0.333,0.849,4.71
87.9,0.303,-0.001,0.172,-0.309,0.196,0.504,-0.611,0.197,0.331,0.844,4.71
88.25,0.295,-0.0,0.171,-0.217,0.094,0.537,-0.512,0.094,0.365,0.93,4.71
88.303,0.104,0.052,0.044,-0.206,0.09,0.533,-0.311,0.038,0.489,1,4.71
88.326,0.088,0.06,0.029,-0.201,0.088,0.523,-0.29,0.028,0.495,1,4.71
88.35,0.071,0.067,0.018,-0.196,0.086,0.513,-0.267,0.019,0.495,1,4.71
88.368,0.059,0.074,0.01,-0.189,0.085,0.498,-0.248,0.011,0.488,1,4.71
88.387,0.055,0.079,0.004,-0.182,0.083,0.484,-0.237,0.004,0.481,1,4.71
88.405,0.054,0.085,0.0,-0.176,0.081,0.47,-0.23,-0.004,0.47,1,4.71
88.427,0.052,0.089,-0.002,-0.17,0.072,0.452,-0.222,-0.017,0.454,1,4.71
88.45,0.019,0.091,-0.017,-0.161,0.068,0.429,-0.18,-0.022,0.446,1,4.71
88.469,0.013,0.094,-0.015,-0.155,0.065,0.411,-0.168,-0.029,0.426,1,4.71
88.487,0.009,0.098,-0.01,-0.151,0.061,0.4,-0.16,-0.037,0.41,1,4.71
88.513,0.014,0.098,-0.007,-0.145,0.055,0.377,-0.159,-0.043,0.384,0.978,4.71
88.534,0.017,0.096,-0.006,-0.144,0.047,0.363,-0.162,-0.049,0.369,0.94,4.71
88.575,0.01,0.086,-0.018,-0.145,0.029,0.338,-0.154,-0.057,0.356,0.907,4.71
88.597,0.012,0.086,-0.018,-0.144,0.028,0.327,-0.156,-0.059,0.346,0.88,4.71
88.634,0.013,0.085,-0.018,-0.135,0.041,0.307,-0.148,-0.044,0.325,0.827,4.71
88.651,0.018,0.084,-0.015,-0.13,0.041,0.289,-0.148,-0.043,0.304,0.773,4.71
88.669,0.025,0.083,-0.012,-0.125,0.039,0.271,-0.15,-0.044,0.283,0.721,4.71
88.684,0.026,0.08,-0.012,-0.121,0.041,0.26,-0.146,-0.039,0.272,0.694,4.71
88.712,0.034,0.078,-0.011,-0.113,0.042,0.236,-0.148,-0.035,0.247,0.63,4.71
88.731,0.048,0.076,-0.009,-0.101,0.046,0.201,-0.149,-0.029,0.211,0.536,4.71
88.748,0.048,0.072,-0.005,-0.093,0.049,0.18,-0.14,-0.023,0.185,0.471,4.71
88.763,0.055,0.072,-0.0,-0.086,0.051,0.166,-0.141,-0.021,0.166,0.423,4.71
88.802,0.059,0.072,0.018,-0.067,0.058,0.134,-0.126,-0.013,0.117,0,0
88.82,0.053,0.067,0.023,-0.058,0.064,0.122,-0.111,-0.003,0.099,0,0
88.836,0.047,0.067,0.031,-0.046,0.071,0.112,-0.093,0.004,0.081,0,0
88.855,0.056,0.066,0.039,-0.035,0.08,0.106,-0.091,0.014,0.067,0,0
88.877,0.069,0.065,0.046,-0.027,0.087,0.103,-0.095,0.022,0.056,0,0
88.898,0.084,0.067,0.053,-0.01,0.104,0.102,-0.095,0.037,0.049,0,0
88.915,0.103,0.069,0.061,-0.002,0.115,0.107,-0.104,0.046,0.045,0,0
88.935,0.122,0.073,0.07,0.006,0.127,0.112,-0.116,0.054,0.042,0,0
88.955,0.148,0.08,0.085,0.01,0.139,0.12,-0.137,0.06,0.035,0,0
88.976,0.146,0.077,0.099,0.014,0.152,0.129,-0.133,0.076,0.029,0,0
89.014,0.135,0.075,0.125,0.015,0.185,0.154,-0.121,0.11,0.029,0,0
89.029,0.145,0.077,0.136,0.014,0.198,0.163,-0.131,0.121,0.027,0,0
89.047,0.168,0.083,0.151,0.015,0.214,0.174,-0.154,0.131,0.023,0,0
89.068,0.193,0.091,0.164,0.015,0.235,0.187,-0.178,0.144,0.023,0.367,6.28
89.086,0.218,0.1,0.177,0.016,0.248,0.195,-0.202,0.148,0.018,0.377,6.28
89.111,0.241,0.106,0.186,0.011,0.266,0.211,-0.23,0.16,0.025,0.407,6.28
89.128,0.253,0.097,0.19,0.0,0.284,0.231,-0.253,0.187,0.041,0.475,6.28
89.144,0.26,0.095,0.194,-0.0,0.297,0.238,-0.26,0.203,0.044,0.516,6.28
89.182,0.301,0.111,0.211,-0.005,0.316,0.246,-0.306,0.205,0.035,0.521,6.28
89.2,0.322,0.12,0.219,-0.006,0.325,0.242,-0.328,0.205,0.022,0.523,6.28
89.224,0.339,0.126,0.228,-0.012,0.333,0.243,-0.351,0.207,0.015,0.526,6.28
89.244,0.356,0.126,0.235,-0.014,0.344,0.243,-0.37,0.218,0.008,0.556,6.28
89.279,0.372,0.129,0.239,-0.017,0.352,0.242,-0.389,0.224,0.004,0.569,6.28
89.317,0.404,0.115,0.23,-0.02,0.37,0.229,-0.424,0.256,-0.0,0.651,6.28
89.332,0.402,0.106,0.227,-0.02,0.374,0.227,-0.422,0.268,0.001,0.682,6.28
89.376,0.396,0.102,0.226,-0.025,0.379,0.216,-0.421,0.277,-0.01,0.704,6.28
89.403,0.378,0.077,0.206,-0.019,0.396,0.208,-0.397,0.319,0.002,0.812,6.28
89.427,0.368,0.068,0.193,-0.02,0.392,0.198,-0.388,0.325,0.004,0.827,6.28
89.445,0.365,0.063,0.187,-0.023,0.385,0.193,-0.387,0.322,0.006,0.819,6.28
89.466,0.348,0.062,0.189,-0.022,0.378,0.185,-0.37,0.316,-0.003,0.804,6.28
89.511,0.332,0.048,0.176,-0.024,0.373,0.181,-0.356,0.325,0.005,0.828,6.28
89.571,0.288,0.034,0.169,-0.028,0.36,0.17,-0.317,0.326,0.0,0.83,6.28
89.603,0.26,0.031,0.167,-0.031,0.355,0.169,-0.291,0.324,0.002,0.825,6.28
89.625,0.225,0.029,0.16,-0.035,0.347,0.175,-0.261,0.318,0.015,0.81,6.28
89.648,0.198,0.031,0.154,-0.038,0.344,0.181,-0.237,0.313,0.027,0.797,6.28
89.669,0.184,0.03,0.15,-0.042,0.337,0.188,-0.226,0.307,0.038,0.782,6.28
89.699,0.161,0.031,0.147,-0.046,0.326,0.194,-0.207,0.295,0.046,0.751,6.28
89.719,0.135,0.028,0.142,-0.056,0.306,0.206,-0.191,0.279,0.064,0.71,6.28
89.755,0.117,0.021,0.138,-0.066,0.28,0.22,-0.183,0.259,0.082,0.659,6.28
89.815,0.086,0.016,0.14,-0.076,0.264,0.241,-0.161,0.248,0.101,0.633,6.28
89.834,0.017,-0.009,0.116,-0.08,0.276,0.268,-0.097,0.284,0.152,0.724,6.28
89.851,-0.004,-0.015,0.124,-0.079,0.274,0.279,-0.075,0.289,0.155,0.737,6.28
89.87,-0.023,-0.023,0.13,-0.083,0.265,0.292,-0.06,0.288,0.162,0.733,6.28
89.896,-0.041,-0.03,0.137,-0.092,0.248,0.31,-0.051,0.278,0.173,0.708,6.28
89.913,-0.057,-0.039,0.141,-0.101,0.223,0.315,-0.044,0.262,0.174,0.668,6.28
89.929,-0.071,-0.046,0.146,-0.104,0.213,0.326,-0.033,0.259,0.181,0.661,6.28
89.951,-0.084,-0.053,0.148,-0.107,0.203,0.34,-0.023,0.256,0.192,0.653,6.28
89.994,-0.099,-0.057,0.146,-0.114,0.18,0.365,-0.016,0.237,0.219,0.604,6.28
90.014,-0.125,-0.066,0.146,-0.125,0.154,0.386,0.001,0.221,0.241,0.613,4.71
90.032,-0.137,-0.071,0.146,-0.127,0.145,0.392,0.009,0.215,0.246,0.627,4.71
90.051,-0.154,-0.066,0.148,-0.131,0.128,0.4,0.022,0.194,0.252,0.641,4.71
90.068,-0.165,-0.072,0.148,-0.133,0.114,0.409,0.032,0.187,0.261,0.665,4.71
90.108,-0.183,-0.069,0.148,-0.132,0.094,0.417,0.051,0.163,0.269,0.686,4.71
90.129,-0.207,-0.058,0.149,-0.131,0.084,0.417,0.076,0.142,0.268,0.682,4.71
90.155,-0.216,-0.047,0.149,-0.129,0.075,0.417,0.087,0.122,0.268,0.683,4.71
90.176,-0.215,-0.047,0.147,-0.128,0.065,0.415,0.086,0.112,0.267,0.681,4.71
90.217,-0.219,-0.052,0.145,-0.129,0.045,0.409,0.09,0.097,0.264,0.673,4.71
90.234,-0.236,-0.048,0.144,-0.13,0.039,0.406,0.107,0.087,0.262,0.666,4.71
90.254,-0.248,-0.048,0.143,-0.128,0.033,0.406,0.12,0.081,0.263,0.669,4.71
90.272,-0.258,-0.039,0.144,-0.125,0.029,0.404,0.133,0.068,0.26,0.661,4.71
90.289,-0.27,-0.036,0.143,-0.12,0.026,0.404,0.15,0.062,0.262,0.666,4.71
90.313,-0.283,-0.031,0.138,-0.117,0.023,0.406,0.165,0.054,0.268,0.683,4.71
90.33,-0.293,-0.029,0.138,-0.115,0.019,0.409,0.179,0.048,0.271,0.691,4.71
90.348,-0.308,-0.024,0.133,-0.112,0.014,0.412,0.196,0.037,0.28,0.712,4.71
90.368,-0.316,-0.019,0.127,-0.115,0.007,0.416,0.2,0.026,0.288,0.734,4.71
90.386,-0.328,-0.019,0.125,-0.115,0.002,0.418,0.213,0.021,0.293,0.747,4.71
90.402,-0.338,-0.016,0.125,-0.12,-0.008,0.421,0.218,0.008,0.296,0.755,4.71
90.423,-0.346,-0.018,0.13,-0.123,-0.017,0.424,0.223,0.001,0.294,0.749,4.71
90.444,-0.358,-0.017,0.143,-0.126,-0.024,0.426,0.232,-0.007,0.283,0.722,4.71
90.464,-0.371,-0.019,0.143,-0.129,-0.032,0.429,0.241,-0.014,0.285,0.727,4.71
90.484,-0.388,-0.023,0.145,-0.136,-0.042,0.433,0.253,-0.019,0.288,0.734,4.71
